time,torque,velocity
0.0010190010070800781,-0.05924302919605011,3.8926491747163625e-05
0.006587505340576172,-0.05999978545982736,0.002438004938649793
0.012589216232299805,-0.06006419024720279,0.001971070207438238
0.017589330673217773,-0.05888880286053536,0.0023897013463181765
0.028511524200439453,-0.059355737576328116,0.001890564219320769
0.031557559967041016,-0.06083704770953309,0.003178660027348683
0.03665018081665039,-0.061336184818809515,0.0017939570348958287
0.04100680351257324,-0.05895320764858567,0.0009888971550328167
0.046142578125,-0.05835746335498374,0.0013914270951072677
0.05100893974304199,-0.05835746335475933,0.000876188769762621
0.06313943862915039,-0.05885660046702207,-0.0006856274040076416
0.0661916732788086,-0.05785832624340047,0.0022608917646593832
0.07128715515136719,-0.05877609448065627,0.0004575576281493009
0.07691574096679688,-0.059870975882751906,0.0010049983505034357
0.08196091651916504,-0.06025740461380373,0.00240580254187331
0.08725285530090332,-0.0620929410841467,0.003307469607711051
0.09492111206054688,-0.06230225664242861,0.0013753258974798517
0.09693455696105957,-0.06288189973824226,0.0040964282864726625
0.10207176208496094,-0.06359035241122166,0.002840534878778926
0.10642385482788086,-0.06243106622250812,0.002631219310046721
0.11149120330810547,-0.06336493565226069,0.0009244923602245534
0.11717367172241211,-0.06363865600294114,0.00177785583734446
0.12228560447692871,-0.06450812064278619,0.0035811899667890557
0.1263418197631836,-0.06247936981256182,0.0016168438603151338
0.13158273696899414,-0.062076839883955924,0.0025185109237438647
0.13629698753356934,-0.06194803030880366,0.0017617546380798786
0.14484858512878418,-0.06322002487756127,0.0019710702085062952
0.14687371253967285,-0.06379966797425556,0.0031303564329723615
0.15192127227783203,-0.06540978767333791,0.0007473791894443622
0.1569523811340332,-0.0655869008467789,0.00256681451975033
0.16210293769836426,-0.06574791281513206,0.0017939570328740044
0.16613388061523438,-0.06521657331398106,0.000827885176087682
0.19954371452331543,-0.06753514567637518,0.00016773606897949305
0.20156383514404297,-0.07028845038282613,0.00011943247979966402
0.20763611793518066,-0.06962830130249868,0.00330746960439778
0.21168756484985352,-0.07189857008507036,0.0022125881713716466
0.21679925918579102,-0.07028845038411596,0.0007795815770357438
0.2219562530517578,-0.07072318270176854,0.002824433680398536
0.22808265686035156,-0.07391121971044175,0.00269562410028519
0.2311241626739502,-0.07400782688972546,0.0026473205027033922
0.23618817329406738,-0.07619758968080283,0.0027278264934364883
0.2420494556427002,-0.07558574419626078,0.0022286893693659335
0.24711894989013672,-0.07434595202412002,0.001504135475816331
0.2510080337524414,-0.07792041775645912,0.0030015468536274056
0.25647950172424316,-0.07912800752854701,0.002132082182432362
