time,torque,velocity
0.00099945068359375,-0.08713030239508998,-0.04633252329325515
0.005607128143310547,-0.0866794688825236,-0.046622344859149935
0.018874645233154297,-0.08840229695093313,-0.0471536843951352
0.020905733108520508,-0.08877262447885453,-0.04739520236716673
0.026589632034301758,-0.08540747432930598,-0.046976571214932324
0.029636621475219727,-0.08508545039153319,-0.046541838867598787
0.03474593162536621,-0.08270247324628191,-0.0474274047665446
0.0405576229095459,-0.08318550915575781,-0.044561391506344535
0.045660972595214844,-0.08450580730283555,-0.04633252329546607
0.04950547218322754,-0.0860837245989984,-0.04602660052884777
0.05742359161376953,-0.08706589760959228,-0.046928267620989284
0.06268477439880371,-0.0857617006608815,-0.04576898136103873
0.06701946258544922,-0.08444140251368717,-0.04621981490652461
0.07005548477172852,-0.08445750371046123,-0.05029341802178668
0.07458066940307617,-0.08324991394201363,-0.04647743407553108
0.07949161529541016,-0.08370074745740999,-0.04650963647109425
0.08453917503356934,-0.08209062776495388,-0.04552746338976206
0.08956217765808105,-0.0795466386488271,-0.04625201730464958
0.09463047981262207,-0.07903140034560577,-0.044255468743069355
0.09949183464050293,-0.08125336552532554,-0.04493171906229154
0.10663366317749023,-0.08294399120254378,-0.04473850468659757
0.10949110984802246,-0.0840227713958877,-0.046654547260159905
0.11466836929321289,-0.08453800969581785,-0.04592999334295772
0.12037014961242676,-0.08308890197311262,-0.047201987988724894
0.12543272972106934,-0.08191351459821786,-0.047974845501435125
0.1294875144958496,-0.08012628173726337,-0.04684776163031658
0.1345362663269043,-0.0802389901177428,-0.0457850825578576
0.14054322242736816,-0.08062541884216132,-0.04802314909375445
0.14559459686279297,-0.0800618769498565,-0.04523764182636092
0.14948606491088867,-0.07890259076900202,-0.045897790944919435
0.15650177001953125,-0.07845175725681224,-0.044046153170696246
0.15948796272277832,-0.07732467346814864,-0.0447868082784356
0.16466760635375977,-0.08233214571861956,-0.04436817713296863
0.17036914825439453,-0.08436089653088549,-0.04641302928222456
0.17541217803955078,-0.08305669957927232,-0.04663844605592788
0.17949128150939941,-0.07991696617747218,-0.04691216642327526
0.18457341194152832,-0.0797881566038653,-0.04791044070614133
0.1905369758605957,-0.08218723494432736,-0.04963326890199058
0.19557857513427734,-0.08159149066078424,-0.04831297065643588
0.20038795471191406,-0.08107625235835345,-0.046284219699325654
0.20645761489868164,-0.07945003146674025,-0.04860279222227258
0.21052217483520508,-0.07845175725635761,-0.048103655081850286
0.21587634086608887,-0.07922461471034963,-0.046960470017348155
0.2204272747039795,-0.07967544822409153,-0.04609100532171205
0.2254946231842041,-0.07877378119597972,-0.04676725564170271
0.2294921875,-0.08056101405644969,-0.046718952049901966
0.23490023612976074,-0.08226774093089965,-0.04697657121787531
0.23955726623535156,-0.07891869196844256,-0.0488443101941663
0.24458980560302734,-0.07957884104355864,-0.04807145268524088
0.24949145317077637,-0.08168809784184167,-0.047330797573976825
0.25652098655700684,-0.08249315768757998,-0.04647743408106687
0.25948309898376465,-0.08109235355518819,-0.04749180956105127
0.2647225856781006,-0.08049660926875565,-0.04816805987352056
0.27048540115356445,-0.08097964517741399,-0.0482485658634173
0.27553224563598633,-0.08130166911450312,-0.048457881440549286
0.27965545654296875,-0.0809635439755766,-0.04708927960293961
0.28472018241882324,-0.08273467564212149,-0.04834517305307386
0.29053449630737305,-0.08395836660678611,-0.047620619137614305
0.29573869705200195,-0.08133387150455836,-0.04723419038579854
0.2995004653930664,-0.07861276922595421,-0.04776552992071824
0.30644869804382324,-0.0833948247159252,-0.04781383351748125
0.3094978332519531,-0.08374905104819297,-0.04919853655289237
0.31471848487854004,-0.08461851568075823,-0.05064764438015186
0.3204782009124756,-0.08345922950174103,-0.04934344733348871
0.3255198001861572,-0.08254146127916637,-0.04960106650334317
0.32949161529541016,-0.08035169849507993,-0.046831660432106625
0.3345513343811035,-0.08014238293603551,-0.04771722632746184
0.3396492004394531,-0.08336262232228146,-0.05079255516688604
0.34486889839172363,-0.0881768801946682,-0.04678335683790163
0.3494839668273926,-0.09007682142434825,-0.04815195867460994
0.356555700302124,-0.08469902166427665,-0.049906989266696566
0.35962462425231934,-0.0868726832470044,-0.049681572494135254
0.36467719078063965,-0.08511765278226309,-0.049085828163988265
0.370497465133667,-0.07998137096556082,-0.04636472569053471
0.37555813789367676,-0.0809474427732427,-0.04731469637470175
0.37949275970458984,-0.08489223602794815,-0.04568847536964544
0.38451457023620605,-0.08516595637587765,-0.04607490412994619
0.3900308609008789,-0.08725911197189457,-0.04659014246274514
0.39507269859313965,-0.08779045146920819,-0.0470248748105389
0.3994896411895752,-0.08737182034381527,-0.047234190384370454
0.4065535068511963,-0.08460241448401244,-0.045237641828550175
0.409482479095459,-0.08429649174266445,-0.04789433950580156
0.41457343101501465,-0.08552018270621578,-0.04578508255850335
0.41956329345703125,-0.08827348737145749,-0.04526984422307414
