sample_number,time_approx,sampling_rate_hz
500,2.5,166.61253674425996
501,2.505,199.9001048517777
502,2.5100000000000002,142.82857726622626
503,2.515,308.9271562200781
504,2.52,142.83830540798257
505,2.525,249.77989518818484
506,2.5300000000000002,189.62448573624485
507,2.535,88.1619337887546
508,2.54,330.0522505508341
509,2.545,325.2154764673955
510,2.5500000000000003,153.19979545620572
511,2.555,141.14156879900395
512,2.56,326.5574587355964
513,2.565,91.30954609774682
514,2.57,498.7874895944821
515,2.575,120.08772582815587
516,2.58,333.38399173356646
517,2.585,142.77023623119342
518,2.59,333.46350771187787
519,2.595,249.9138413871179
520,2.6,138.57679981498
521,2.605,333.1721344030503
522,2.61,125.01278650412804
523,2.615,331.2251441206665
524,2.62,142.77023623119342
525,2.625,290.3034330011074
526,2.63,115.53283384750992
527,2.6350000000000002,121.88138203585854
528,2.64,495.0783758262512
529,2.645,123.10119746419348
530,2.65,922.433252694084
531,2.6550000000000002,118.342757180746
532,2.66,437.22547691024704
533,2.665,122.86320229656101
534,2.67,992.0302743614002
535,2.6750000000000003,93.34365958962033
536,2.68,280.4241492277863
537,2.685,108.7706231684863
538,2.69,999.8340882002384
539,2.695,111.09856170370567
540,2.7,720.4232222603916
541,2.705,111.05443761914849
542,2.71,499.79790276453764
543,2.715,122.03386674425371
544,2.72,333.30451366815004
545,2.725,142.85290010558222
546,2.73,333.1456711675933
547,2.735,116.82321811547781
548,2.74,247.21820110809855
549,2.745,124.99043418660786
550,2.75,499.5002977253781
551,2.755,108.86943882053679
552,2.7600000000000002,998.4060937871935
553,2.765,93.1446591161448
554,2.77,271.5111341273951
555,2.775,111.11327752463707
556,2.7800000000000002,499.85746633297583
557,2.785,124.92714600583786
558,2.79,500.3344864606943
559,2.795,124.96808986085868
560,2.8000000000000003,333.03986025091314
561,2.805,296.7527946794963
562,2.81,91.33937282229965
563,2.815,123.2603738098037
564,2.82,498.7874895944821
565,2.825,123.55084246494638
566,2.83,496.95545023696684
567,2.835,121.93098636588273
568,2.84,990.624468587624
569,2.845,110.71731383470159
570,2.85,500.09586264456897
571,2.855,108.45561502857291
572,2.86,250.5557945041816
573,2.865,111.10150455605002
574,2.87,440.5781512605042
575,2.875,124.98298519026193
576,2.88,499.4408192426768
577,2.8850000000000002,119.9332037058218
578,2.89,333.27802940007945
579,2.895,250.00321869225726
580,2.9,124.94575352259525
581,2.9050000000000002,249.9883180355227
582,2.91,142.8431699758199
583,2.915,124.93086706579692
584,2.92,249.9585220500596
585,2.9250000000000003,250.00321869225726
586,2.93,142.83830540798257
587,2.935,250.00321869225726
588,2.94,138.30263461601874
589,2.945,333.1721344030503
590,2.95,142.83830540798257
591,2.955,325.1902620561327
592,2.96,141.5751029501114
593,2.965,109.91362683438155
594,2.97,992.2649633309676
595,2.975,121.39457613383115
596,2.98,497.426944971537
597,2.985,123.32561011467216
598,2.99,479.787691603752
599,2.995,123.9305046684789
600,3.0,498.5503387614406
601,3.005,106.63846232075663
602,3.0100000000000002,199.78584357435457
603,3.015,111.11327752463707
604,3.02,999.1195807527394
605,3.025,117.6028038693397
606,3.0300000000000002,409.16047214905865
607,3.035,124.97553708173177
608,3.04,402.87234655652674
609,3.045,124.98298519026193
610,3.0500000000000003,500.0362422508345
611,3.055,142.7945392026691
612,3.06,333.11921213565245
613,3.065,125.01651266766021
614,3.0700000000000003,333.2515493405371
615,3.075,142.83344117146262
616,3.08,333.06630667831337
617,3.085,250.03302533532042
618,3.09,158.40114807961027
619,3.095,142.83830540798257
620,3.1,249.88406315162348
621,3.105,327.9874882702534
622,3.11,142.83830540798257
623,3.115,249.9883180355227
624,3.12,154.44082774872965
625,3.125,250.04793132228448
626,3.13,199.90963252466517
627,3.1350000000000002,124.97181336034801
628,3.14,233.97880174048868
629,3.145,110.05783258987142
630,3.15,997.9310016654771
631,3.1550000000000002,124.95692069355896
632,3.16,478.2013453426063
633,3.165,121.46136916483262
634,3.17,498.66888598264177
635,3.1750000000000003,124.44528839306908
636,3.18,493.6217488525362
637,3.185,117.48750700280112
638,3.19,999.8340882002384
639,3.1950000000000003,92.109627547435
640,3.2,223.16062782654961
641,3.205,121.7822943584681
642,3.21,491.7120750293083
643,3.215,122.98208473830816
644,3.22,981.812734082397
645,3.225,122.35068988652607
646,3.23,328.06445052796244
647,3.235,122.32927931869222
648,3.24,491.7120750293083
649,3.245,140.4844587352626
650,3.25,328.14144891253324
651,3.255,122.43640715766121
652,3.2600000000000002,200.99214107724745
653,3.265,122.57595417616459
654,3.27,491.65443676005157
655,3.275,122.40782139209105
656,3.2800000000000002,494.3781235266384
657,3.285,122.96045263991088
658,3.29,491.5392007500293
659,3.295,122.3185768445611
660,3.3000000000000003,491.8850709510965
661,3.305,122.38639082606285
662,3.31,491.82739212007505
663,3.315,140.51740426814968
664,3.3200000000000003,245.22357343311506
665,3.325,140.10435247352774
666,3.33,491.7120750293083
667,3.335,122.36853775236317
668,3.34,327.50089794643554
669,3.345,140.5079896820877
670,3.35,325.72058709326706
671,3.355,140.16053467000836
672,3.36,327.60321799578224
673,3.365,139.88473852721452
674,3.37,203.1631872124001
675,3.375,122.75173402792005
676,3.38,491.3664479850047
677,3.3850000000000002,122.64405391970526
678,3.39,491.0213064856006
679,3.395,121.90972242406627
680,3.4,491.65443676005157
681,3.4050000000000002,122.73377421431498
682,3.41,491.7697268143979
683,3.415,122.58311900865093
684,3.42,491.9427633122214
685,3.4250000000000003,139.83810095352405
686,3.43,327.88492808005003
687,3.435,140.2683432546318
688,3.44,328.090112640801
689,3.4450000000000003,109.04776018511296
690,3.45,985.5037593984962
691,3.455,139.8474259802614
692,3.46,328.06445052796244
693,3.465,122.73018288222384
694,3.47,491.0213064856006
695,3.475,325.6447204968944
696,3.48,140.4092126405999
697,3.485,245.26659259692417
698,3.49,163.0882650283848
699,3.495,107.4415697525488
700,3.5,244.45180090919686
701,3.505,111.08090786302603
702,3.5100000000000002,500.15549725733365
703,3.515,124.95319808144905
704,3.52,1000.5496183206106
705,3.525,96.03883406223525
706,3.5300000000000002,260.85602338453884
707,3.535,111.09561900725751
708,3.54,998.1684911946692
709,3.545,125.00906056270863
710,3.5500000000000003,499.67881820347867
711,3.555,108.37714787731583
712,3.56,497.7811535722763
713,3.565,122.14047757716948
714,3.5700000000000003,987.8247762600095
715,3.575,123.01093937883098
716,3.58,497.13215597961363
717,3.585,123.28935920047032
718,3.59,401.2152286206237
719,3.595,124.94203157581174
720,3.6,500.51360381861576
721,3.605,142.77023623119342
722,3.61,333.27802940007945
723,3.615,125.00906056270863
724,3.62,333.2250734885199
725,3.625,142.82857726622626
726,3.63,333.30451366815004
727,3.6350000000000002,140.8808276232702
728,3.64,330.10420273886353
729,3.645,141.58466108560626
730,3.65,492.5782736347622
731,3.6550000000000002,137.50013113034356
732,3.66,330.8332544565389
733,3.665,141.103582842725
734,3.67,331.3821600695267
735,3.6750000000000003,141.34133108677338
736,3.68,327.0922561023161
737,3.685,122.79126412553428
738,3.69,203.34047607504726
739,3.6950000000000003,121.6445475638051
740,3.7,488.9605968757286
741,3.705,123.49991166597962
742,3.71,494.14514608859565
743,3.715,119.44479567136551
744,3.72,497.6039862379879
745,3.725,122.50435188971318
746,3.73,444.40601822420007
747,3.735,123.78420493448235
748,3.74,497.4859447277903
749,3.745,136.46225923997918
750,3.75,451.7290253096392
751,3.755,123.50354818762699
752,3.7600000000000002,495.1952774498229
753,3.765,119.95721435721435
754,3.77,495.83922449462113
755,3.775,124.31987669689964
756,3.7800000000000002,993.4400757934628
757,3.785,117.30350151023605
758,3.79,497.1910858226648
759,3.795,122.93522480801923
760,3.8000000000000003,491.82739212007505
761,3.805,123.2205411439819
762,3.81,991.0926275992439
763,3.815,116.80369823721072
764,3.8200000000000003,496.7788700698804
765,3.825,121.85305482118474
766,3.83,456.2993907745866
767,3.835,123.64918487072904
768,3.84,497.6039862379879
769,3.845,136.4400637584984
770,3.85,445.01899204244035
771,3.855,123.2205411439819
772,3.86,401.75325670498086
773,3.865,123.05424673610092
774,3.87,496.3086025322447
775,3.875,139.52642959316057
776,3.88,496.19117473086476
777,3.8850000000000002,122.94963944421644
778,3.89,496.89657623504326
779,3.895,121.70455270870208
780,3.9,496.1324816654838
781,3.9050000000000002,122.86320229656101
782,3.91,992.734674556213
783,3.915,118.74144325227189
784,3.92,497.54495848161326
785,3.9250000000000003,122.86680141781645
786,3.93,494.72800188723755
787,3.935,123.08674727080643
788,3.94,494.8447380840019
789,3.9450000000000003,132.8404383353392
790,3.95,465.56820956820957
791,3.955,123.07591185187358
792,3.96,420.5237617806296
793,3.9650000000000003,123.77324637766695
794,3.97,970.4544192503471
795,3.975,109.78703800649147
796,3.98,990.3905548996458
797,3.985,123.65283018867925
798,3.99,496.66121965660153
799,3.995,118.40289069557362
800,4.0,483.77208765859285
801,4.005,123.53628652214891
802,4.01,495.37073343569153
803,4.015,123.71848268538729
804,4.0200000000000005,982.7328959700094
