time,torque,velocity
0.002002716064453125,-0.04001819975200134,-0.0006695262015926327
0.0054476261138916016,-0.03930974707263278,0.000699075598069609
0.013509511947631836,-0.04017921172583369,0.0004897600277486921
0.015533924102783203,-0.03950296143982171,0.0014075282930723452
0.02381420135498047,-0.04024361651408242,-0.0007500321915468097
0.024843454360961914,-0.04035632489544656,0.000183837270656345
0.03728294372558594,-0.0393902530592429,0.001520236676025226
0.039632558822631836,-0.03919703869212344,0.00011943248124608548
0.04780769348144531,-0.04072665243222514,0.0012626175138224888
0.04984092712402344,-0.03995379496377698,-0.001780508840271138
0.057988882064819336,-0.03924534228047772,0.0014397306879933484
0.06002235412597656,-0.039921592568104694,0.0011660103282137438
0.06963467597961426,-0.040082604540101735,-0.0019737232096071556
0.07529687881469727,-0.03963177101820086,0.0005380636217032228
0.08656620979309082,-0.03979278299083913,-0.0012169669225521379
0.08996081352233887,-0.038875014746362034,0.0011016055383389664
0.09796023368835449,-0.03914873509890156,0.0010533019435506098
0.10005593299865723,-0.0400987057392936,-0.0006373238061937195
0.10705947875976562,-0.038875014744939124,0.0003931528417526753
0.11012601852416992,-0.040436830879158954,0.0012948199093633522
0.11995315551757812,-0.039792782990852024,-0.0012652705140441536
0.12533998489379883,-0.039502961440212626,0.0011821115254594338
0.13661861419677734,-0.039744479399347776,-0.0020059256053640965
0.13995361328125,-0.040082604541377936,0.0005702660125722071
0.14795613288879395,-0.038472484809956534,0.000972795955805265
0.1503148078918457,-0.04001819975215122,-0.0004924130327779691
0.15831875801086426,-0.038891115940873425,0.0012626175124944377
0.1607379913330078,-0.040018199752879166,0.0014397306867246233
0.1699531078338623,-0.03988939017444311,3.8926493546536776e-05
0.175339937210083,-0.039808884188105485,0.00013553367751280797
0.18732929229736328,-0.03926144348109377,-0.0010076513523322387
0.1903538703918457,-0.0399054913706633,0.001310921106720588
0.1977555751800537,-0.0377962345120064,0.0017134510469751063
0.20012378692626953,-0.039068229110803925,-0.0002991986556445292
0.20712494850158691,-0.03924534228286687,0.000682974399144275
0.2101891040802002,-0.0394385566508157,-0.00036360345386534943
0.2196974754333496,-0.04083936081265087,-0.0008949429685134256
0.2252027988433838,-0.038907217140176614,7.112888567098412e-05
0.236602783203125,-0.04158001588665884,-0.0010559549456832156
0.23995161056518555,-0.04008260454226957,0.0009888971547531997
0.24795150756835938,-0.038408080022486815,0.0019871714065756475
0.25027894973754883,-0.03979278299126714,-0.0008466393749036799
0.2576427459716797,-0.0400826045406849,0.0007956827823391981
0.2600090503692627,-0.039663973412914735,0.0010694031408844534
0.2699310779571533,-0.04017921172480032,0.0009244923628714721
0.2753293514251709,-0.04001819975282244,0.0010049983519826548
0.2866518497467041,-0.040130908133643915,-0.0020059256049219233
0.28995752334594727,-0.039696175807345725,0.0017295522441330667
0.2979578971862793,-0.040694450037738146,0.0008761887711382777
0.3004307746887207,-0.03898772312625609,-0.0007500321893379652
0.3087129592895508,-0.03934194946637559,0.0012143139211527264
0.3097116947174072,-0.03919703869064654,0.0005702660164290234
0.32098937034606934,-0.040774956022716996,0.0010049983523509145
0.32534217834472656,-0.03980888418849404,0.0011016055371049494
0.33670997619628906,-0.039953794963358116,-0.0014584848858325114
0.3397529125213623,-0.03922924108643909,0.0024219037370241396
0.34775257110595703,-0.03935805066408825,0.0019066654171138002
0.34996962547302246,-0.03848858601036574,-0.0006856274076822374
0.3579709529876709,-0.040340223697065636,0.0004897600287021983
0.35999202728271484,-0.039502961435932675,0.0017778558351178228
0.370983362197876,-0.04006650334232356,0.0006507720028099503
0.3751952648162842,-0.04063004524714895,0.0010372007457058827
0.38776421546936035,-0.04014700933041492,-0.0022957471625141114
0.3899984359741211,-0.03906822911165213,0.0015846414651450168
0.39813685417175293,-0.04005040214576935,0.0010049983516753817
0.40055322647094727,-0.03868180037864495,-0.0008144369980884483
0.4085550308227539,-0.03914873509902775,0.0011982127203049536
0.4106748104095459,-0.039808884188606654,0.0010372007472016819
0.42000579833984375,-0.039116532705560765,-0.0002830974602466058
0.42532849311828613,-0.03935805066410166,0.0010855043401939298
0.4368724822998047,-0.0395029614397525,0.0006185696094219746
0.43994617462158203,-0.03974447939945225,0.0014719330815984686
0.447953462600708,-0.039551265031469295,0.001359224699745613
0.4503593444824219,-0.039889390173991034,-0.0009754489574495399
0.45873117446899414,-0.039985997358576525,0.0014236294900100783
0.4597303867340088,-0.03977668179300527,0.0011499091306164367
0.47005391120910645,-0.03845638360761788,-0.0003636034468986607
0.47535276412963867,-0.03940635425486871,0.000425355236618166
0.4868454933166504,-0.04046903327553018,-0.00031529985325673014
0.48995471000671387,-0.03968007460710754,0.0004092540403020786
0.4979560375213623,-0.03971227700364692,0.00032874803490813
0.5004394054412842,-0.03966397341262266,-0.001152562132284928
0.5077323913574219,-0.03901992552205745,0.0006185696073761021
0.510148286819458,-0.040098705737787385,0.00010333128327763459
0.520014762878418,-0.039728378202239185,-0.0004924130293682465
0.5253307819366455,-0.03855299079653726,0.0005380636207427122
0.5378978252410889,-0.03985718777960663,0.0007795815851686878
0.5400526523590088,-0.03996989616106693,0.0011499091251442495
0.5480566024780273,-0.03972837820125961,0.0004897600279382795
0.5501654148101807,-0.04006650334376437,-0.0007339309933039202
0.5584344863891602,-0.04032412249881153,0.0016007426614911952
0.5605912208557129,-0.03988939017426227,0.0010855043380254856
0.5711190700531006,-0.04003430094750763,0.00016773606915218152
0.5753579139709473,-0.03934194946743897,0.0007795815840713055
0.5880937576293945,-0.0394707590454703,0.0012304151169735334
0.5903520584106445,-0.0393902530579718,0.0006024684112787018
0.5984177589416504,-0.03972837820189311,-0.0007339309919398194
0.6004242897033691,-0.039969896161286586,-0.0011686633289006141
0.6084249019622803,-0.03926144348040554,0.0012465163160539868
0.6104910373687744,-0.039454657848416626,0.002003272602641008
0.6186363697052002,-0.038746205167354206,-0.0011203597352732165
0.6196439266204834,-0.03940635425634388,0.0005380636211609639
0.6277148723602295,-0.03950296144022391,-0.0006051214101718992
0.629786491394043,-0.03874620516607955,-0.0017644076398057658
0.6378240585327148,-0.039519062634426956,0.0008117839774276773
0.6398272514343262,-0.03996989616130568,0.001423629488005372
0.6478931903839111,-0.039277544677885905,-0.0005085142293094902
0.6499526500701904,-0.0396478722146688,-0.0009110441661293259
